text,label
"  uhuru should appear being denied loan by china is not the end of the road

",0
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
 how incompetent is county finance officers to use national government templates rather than those meant f… ,0
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
"  yvonne’s take the executive pay rise 

",1
  stop lying  housing allowance for mps has not been backdated to october 2018 don’t misrepresent facts …,0
"  yvonne’s take the executive pay rise 

",1
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
  lsk is devoid of tyranny of popularity  macharia njeru win is democracy at its peak  ,1
"captain marvel full movie streaming

play►   

release  20190306
rating  7110 by 471… ",1
use the salary cut account to build classes for mangororo primary school ,0
"  im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
"  yvonne’s take the executive pay rise 

",1
  or we convince tanga tanga people mangororo pri school is a church we invite them for a harambee dp drop 10m we construct tho…,0
"  yvonne’s take the executive pay rise 

",1
"  yvonne’s take the executive pay rise 

",1
"  yvonne’s take the executive pay rise 

",1
"  yvonne’s take the executive pay rise 

",1
  the problem with kenyan mps they dont request for pay rise they demand and if you deny them then they use blackmail disg…,0
in 2014 president uhuru kenyatta ordered some payment to anglo leasing and ordered fresh investigations into the ca… ,1
"im just here to remind you that jubilee has 21 days to build 31 dams

thats 15 dams a day 😆

",0
"jabidii music journeynominated on 6 categories in 2019 groove awards 



",1
  and just to wrap up our day earlier on today received a courtesy call from the kenya urban support…,1
  yvonnes take has sent my sleep kipchogeing 2hrs you mean the president and  his deputy have finally agreed on som…,0
  and just to wrap up our day earlier on today received a courtesy call from the kenya urban support…,1
  kaikai historically visibility is part of the execution of the office of the president people want to see what you ar…,0
or we convince tanga tanga people mangororo pri school is a church we invite them for a harambee dp drop 10m we co… ,0
"  
in 1963 kenya had a larger gdp and more developed than singapore
53 years down the line
am always ashamed to be k…",0
  gachuri on mp’s allowances it is a burden we have to bear but at the same time question how src is operating they nee…,0
  kaikai it is very interesting to see that lsk elections whether for the chairmanship of the body or for these slots i…,0
  ageyo parliament has never subjected itself to the authority of the src sarah serem was a marked woman they parliam…,0
  ageyo it is worrying that people at the counties still do not know how to use this system ifmis  ,1
kaikai historically visibility is pa of the execution of the office of the president people want to see what yo… ,0
  ageyo it is worrying that people at the counties still do not know how to use this system ifmis  ,1
 ati raila na uhuru bado wana try kurecover from the jet lag inaitwa kucheza chini,0
on a confusing note good night  🤣,1
the images earlier from a school in ganze extremely saddeningi trust more can be done,1
outspoken and unapologetic really good take ,1
  god bless you all good information to the electorate hope we wont crawl back to our tribal caves come 2… ,1
"what greed has put together let no citizen put asunder 
greed looting pay rise corruption will be the only lega… ",1
  kudos and thanks team for your punchlines today you guys are the best keep up the excellent reporting and educating of the…,1
  kudos and thanks team for your punchlines today you guys are the best keep up the excellent reporting and educating of the…,1
kudos and thanks team for your punchlines today you guys are the best keep up the excellent repoing and educa… ,1
   did you guys watch on news what paralympic team went through that forced them into a demo or you don’t highlight…,0
yvonnes take has sent my sleep kipchogeing 2hrs you mean the president and  his deputy have finally agreed on… ,0
kudos and thanks team for your punchlines today you guys are the best keep up the excellent repoing and educa… ,1
  i thought the templates have clear guidelines with the names of expensis incurred eg county bursaries  the counties…,0
"  this is pure greed
3interest on mortgage and a house allowance of ksh250000
i think we need job groups for this mps  …",1
     as the mirror of a society do not chastise g…,0
  kama umeskia gachuris puchline on  na bado ukachukua huduma number na bado unalala yet mps wanajiongeza pesa…,0
"  
our legislators n state officers just lack the will to serve more money will never be equal to better services…",0
kama umeskia gachuris puchline on  na bado ukachukua huduma number na bado unalala yet mps wanajiongeza p… ,0
  we still dont have strong law in place how can employees be given chances to regulate their own sala…,1
  if we dare increase allowancessalaries of our legislators then expect the economy to sink these people consume fore…,1
  waiting for that punchline nice kicker and we are paying taxes sad for luck of better wo…,0
  if mps want to be classified like other state officers and enjoy benefits of state officers they should be listed in a…,0
 uhuru and raila were like deadbeat kowtowing kenyas banker the chinese communist pay now you know th… ,1
  bwana githongo is a true representation of the phrase  snitches get…,1
bwana githongo is a true representation of the phrase  snitch… ,1
   there is nothing that kenyan mpigs will do which is honest and genuine especially in regard to their salaries…,0
  ageyo it is worrying that people at the counties still do not know how to use this system ifmis  ,1
   mps are who they are because kenyans have allowed them to be like that lets not pretend kenyans are not se…,0
   our mps  and senators are a shame to the people they do nothing and claim allowances that ot…,0
  kenyan mps mps can increase their salaries and allowances 100 fold still it will not be enough there can even occupy…,0
   mps fears engaging in lottery for houses they want to get house allowances to avoid betting for a house …,0
 mps fears engaging in lottery for houses they want to get house allowances to avoid betting for a house… ,0
  we need to reexamine our national psyche so that public service is no longer an avenue for personal enrichment but is a duty…,1
  the president should use the opportunity to reflect on how best to manage the country and steer it in the right direction…,0
"the president should use the oppounity to reflect on how best to manage the country and steer it in the right direction 
",0
  also not all electorate are greedy to borrow politicians money ,0
  mps have no right to request more money  this country is becoming worse ,0
   if only we could pass a law that every public officers mps included will be forced to attend govt schoolshos…,0
  kenya legislators are well paid than most of their counterparts in other countries  why are they demanding for more …,1
  this issue of budget lines and templates has all the indicators of a megar scandal ive been ticking my red flags as infor…,1
  we like it this way ,1
lets allow bwana rais to meditate on how his government can be able to raise money for sgr … ,0
this issue of budget lines and templates has all the indicators of a megar scandal ive been ticking my red flags… ,1
   ifmis language is coded hence the templates if you miss one code or interchange during entries it becomes someth…,1
  having worked in counties forensic audits it is clear as day that these are frauds concealed through intentional mismatching…,0
we like it this way ,1
  the best way to crumble a good system like ifmis is to make wrong entriesuse of wrong template feigning ignorance  that…,1
  we have heard audit reports year in year out no single day a leader has been reprimanded in kenyan history from them…,0
 ifmis language is coded hence the templates if you miss one code or interchange during entries it becomes something else,1
having worked in counties forensic audits it is clear as day that these are frauds concealed through intentional mi… ,0
  uhuru has been totally missing in action he knows he has failed us on war on corruption his promises has not yielded an…,1
  for sure the parliament depicts greed selfish individuals who want to benefit themselves at an expense of the voter …,1
  cant agree more mps have mandates national assembly  its clear haram…,0
  i thought the templates have clear guidelines with the names of expensis incurred eg county bursaries  the counties…,0
  if parliament can allocate itself house allowance unbudgeted 4this shows incompetence at treasury where is the money coming f…,0
  its a disgrace how our leaders are looting the country left right and centre the wanjikus will be left to pay for their p…,0
  concerning the issue of county budgeting is either we have very incompetent auditing officers in our counties or the trea…,0
cant agree more mps have mandates national assembly  its clear… ,0
i thought the templates have clear guidelines with the names of expensis incurred eg county bursaries  the… ,0
if parliament can allocate itself house allowance unbudgeted 4this shows incompetence at treasury where is the mon… ,1
  kaikai parliament has the reputation of a greedy house that is always asking for more  ,1
  how can the county governments use the wrong template they know they dont spend money on the statehouse functions or is it j…,0
"
any day is a winning day at ➡ 

get fridays and thursdays free betting tips post… ",1
  this hullabaloos of money misappropriation voices from the senate pac committeeauditors general  governors is easy to…,0
  strange items in county budgets might be a mistake but the fact that one is not aware that such a mistake exists is an indictm…,0
  harambee is just an excuse that the mps are using to ask for more yes we probably ask for their help financially twice or…,0
  the best way to crumble a good system like ifmis is to make wrong entriesuse of wrong template feigning ignorance  that…,1
  kaikai parliament has the reputation of a greedy house that is always asking for more  ,1
  also not all electorate are greedy to borrow politicians money ,0
   matters template aside money is lost each a…,0
"  waititu did not say peace keeping in juba 

he said bees keeping in juja

",1
   its quintessential for government to adopt the new proposal of electrolyte college for governorsthis will en…,1
  mps have no right to request more money  this country is becoming worse ,0
"  
just copying a national government template without second thought is like a case of a student copying fellow stu…",0
  concerning the issue of county budgeting is either we have very incompetent auditing officers in our counties or the trea…,0
  we have heard audit reports year in year out no single day a leader has been reprimanded in kenyan history from them…,0
  ageyo parliament has never subjected itself to the authority of the src sarah serem was a marked woman they parliam…,0
we have heard audit repos year in year out no single day a leader has been reprimanded in kenyan history from th… ,0
kenya legislators are well paid than most of their counterpas in other countries  why are they demanding for mor… ,1
concerning the issue of county budgeting is either we have very incompetent auditing officers in our counties or th… ,0
"
just copying a national government template without second thought is like a case of a student copying fe… ",0
  the problem with kenyan mps they dont request for pay rise they demand and if you deny them then they use blackmail disg…,0
how can the county governments use the wrong template they know they dont spend money on the statehouse functions… ,0
  surely we can remember how serem was humiliated by the mpigs when she refused to go there way and during her vetting for amb…,1
 its quintessential for government to adopt the new proposal of electrolyte college for governorsthis wil… ,1
"waititu did not say peace keeping in juba 

he said bees keeping in juja

",1
  kaikai parliament has the reputation of a greedy house that is always asking for more  ,1
also not all electorate are greedy to borrow politicians money ,0
2nd week in a row  again misses our favorite ,1
the src quickly attracted the lawmakers’ wrath in 2013 when it set their monthly pay at ksh532500 us5125 at cur… ,1
as much as i hate to admit thisour mps are justified to get the housing allawance coz if the guys… ,0
"  this is pure greed
3interest on mortgage and a house allowance of ksh250000
i think we need job groups for this mps  …",1
harambee is just an excuse that the mps are using to ask for more yes we probably ask for their help financially t… ,1
   how incompetent is county finance officers to use national government templates rather than those meant for t…,0
"  this is pure greed
3interest on mortgage and a house allowance of ksh250000
i think we need job groups for this mps  …",1
   this issue of budget confusion is outrageous how can controller of budget disburse money to county for projec…,0
  ageyo parliament has never subjected itself to the authority of the src sarah serem was a marked woman they parliam…,0
"  i think the problem is not the salary increase but we cant see the value of our money

i would have no problem with the…",0
   if only we could pass a law that every public officers mps included will be forced to attend govt schoolshos…,0
eti people are taking their problems to mps thats baseless argumentwhy cant the so called mps… ,1
  this is kenya for you greed supercedes everythingits the leading principle src has outlived its u…,1
 how incompetent is county finance officers to use national government templates rather than those meant f… ,0
even if they are giving in harambees they don’t give 250000 in a month they should not play the victim card in k… ,0
"this is pure greed
3interest on mogage and a house allowance of ksh250000
i think we need job groups for this mps  ",1
ageyo parliament has never subjected itself to the authority of the src sarah serem was a marked woman they par… ,0
 if only we could pass a law that every public officers mps included will be forced to attend govt schoo… ,0
  kaikai this filling of positions at the jsc is not an innocent exercise it is a battle of interests you must have pe…,1
cash donationshandouts are flimsy excuses for mps demand for pay rise how many do benefit from the handouts how… ,0
who is in control  we are losing it ,1
  if we dare increase allowancessalaries of our legislators then expect the economy to sink these people consume fore…,1
  we still dont have strong law in place how can employees be given chances to regulate their own sala…,1
if we dare increase allowancessalaries of our legislators then expect the economy to sink these people consume… ,1
we still dont have strong law in place how can employees be given chances to regulate their own… ,1
surely we can remember how serem was humiliated by the mpigs when she refused to go there way and during her vettin… ,1
  gachuri on mp’s allowances it is a burden we have to bear but at the same time question how src is operating they nee…,0
gachuri on mp’s allowances it is a burden we have to bear but at the same time question how src is operating they… ,0
  as i sleep i rest knowing cartels who had captured the judiciary have been defeated macharia njeru please clean the mess…,0
this is kenya for you greed supercedes everythingits the leading principle src has outlived it… ,1
   mps are who they are because kenyans have allowed them to be like that lets not pretend kenyans are not se…,0
   our mps  and senators are a shame to the people they do nothing and claim allowances that ot…,0
 mps are who they are because kenyans have allowed them to be like that lets not pretend kenyans are no… ,0
 our mps  and senators are a shame to the people they do nothing and claim allowances tha… ,0
  the problem with kenyan mps they dont request for pay rise they demand and if you deny them then they use blackmail disg…,0
   there is nothing that kenyan mpigs will do which is honest and genuine especially in regard to their salaries…,0
  the mps are demanding for house allowances then salary increments later this year too much money aint enoug…,0
kaikai this filling of positions at the jsc is not an innocent exercise it is a battle of interests you must hav… ,1
  kenyan mps mps can increase their salaries and allowances 100 fold still it will not be enough there can even occupy…,0
the problem with kenyan mps they dont request for pay rise they demand and if you deny them then they use blackmail disgusting ,0
  the speaker should not peddle liesmps have no role in fixing salaries  allowancesthey cannot get mortgage  then de…,0
   the privileges provided to civil servants is far off better than what is provided to legislators src should…,0
   legislators should be given the allowance drafting bills isnt easy whenever they go people expect them to…,1
    src has no authority to deny legislators proposal their role as clearly stated in constitution is advisory…,0
the mps are demanding for house allowances then salary increments later this year too much money a… ,0
  congratulations to macharia keep up the good spirit ,1
"if a bank was broken into and all the robbers were police officerswho will trace the thief

in nyeri an assistant… ",1
kenyan mps must not deny this fact they raise salaries very high an indication of greed and selfishness… ,0
kenyan mps mps can increase their salaries and allowances 100 fold still it will not be enough there can even occ… ,1
the speaker should not peddle liesmps have no role in fixing salaries  allowancesthey cannot get mogage  then… ,0
 the privileges provided to civil servants is far off better than what is provided to legislators src sho… ,0
  kaikai it is very interesting to see that lsk elections whether for the chairmanship of the body or for these slots i…,0
 legislators should be given the allowance drafting bills isnt easy whenever they go people expect them… ,1
  src has no authority to deny legislators proposal their role as clearly stated in constitution is advis… ,0
stop lying  housing allowance for mps has not been backdated to october 2018 don’t misrepresent facts ,0
forces of corruption and impunity defeated as macharia njeru wins lsk male representative to the jsc election hong… ,1
  lsk is devoid of tyranny of popularity  macharia njeru win is democracy at its peak  ,1
 lsk has been a hub of impunity and disgrace for longovershadowed with corruption and other mischievous n… ,1
kaikai it is very interesting to see that lsk elections whether for the chairmanship of the body or for these slo… ,0
my favorite show every thursday but where is  ,1
for some reasons i had this feeling that  ojienda is pa of the problem ailing our judiciary in fa… ,1
  lsk is devoid of tyranny of popularity  macharia njeru win is democracy at its peak  ,1
"  very important elections it determines the future of lsk representation in the jsc  lawyers have done it wisely
…",1
"  
 all your segments in  newsgang makes me feel like coming back to journalism…",1
personally i love avocados so much and am willing to grow them for expp being that they take 3yrs… ,1
 i congratulate njeru macharia for the deserved win we expect changes in the jsc and judiciary,1
  the poor state of mangororo primary  kilifi county is sad this is under the same government that is trying to convince u…,0
politicians will only use this school as a campaign toolthey will fly choppers to promise classroo… ,0
 so sakaja is a shareholder on spopesaand yall think he cares abt the youth,1
gok should invest heavily in primary day schools they might be free but doesnt impact anything in students they… ,0
the poor state of mangororo primary  kilifi county is sad this is under the same government that is trying to con… ,0
"make  money  online  and  charge paypal get free gift card 
 
… ",0
